Date,Close**,Close**_binance-coin,Close**_dogecoin,Close**_balancer,Close**_aragon
2017-03-13,1231.92,,0.00024700000000000004,,
2017-03-14,1240.0,,0.00023799999999999998,,
2017-03-15,1249.61,,0.00024300000000000002,,
2017-03-16,1187.81,,0.00023500000000000002,,
2017-03-17,1100.23,,0.000223,,
2017-03-18,973.82,,0.00021899999999999998,,
2017-03-19,1036.74,,0.00023500000000000002,,
2017-03-20,1054.23,,0.000236,,
2017-03-21,1120.54,,0.000246,,
2017-03-22,1049.14,,0.00024300000000000002,,
2017-03-23,1038.59,,0.000242,,
2017-03-24,937.52,,0.000264,,
2017-03-25,972.78,,0.000298,,
2017-03-26,966.72,,0.000272,,
2017-03-27,1045.77,,0.000254,,
2017-03-28,1047.15,,0.000273,,
2017-03-29,1039.97,,0.000272,,
2017-03-30,1026.43,,0.000304,,
2017-03-31,1071.79,,0.000328,,
2017-04-01,1080.5,,0.000335,,
2017-04-02,1102.17,,0.000489,,
2017-04-03,1143.81,,0.00042699999999999997,,
2017-04-04,1133.25,,0.00043200000000000004,,
2017-04-05,1124.78,,0.000442,,
2017-04-06,1182.68,,0.00045,,
2017-04-07,1176.9,,0.000398,,
2017-04-08,1175.95,,0.00043200000000000004,,
2017-04-09,1187.87,,0.000381,,
2017-04-10,1187.13,,0.0004,,
2017-04-11,1205.01,,0.00039,,
2017-04-12,1200.37,,0.000414,,
2017-04-13,1169.28,,0.000425,,
2017-04-14,1167.54,,0.000426,,
2017-04-15,1172.52,,0.00041799999999999997,,
2017-04-16,1182.94,,0.000454,,
2017-04-17,1193.91,,0.000459,,
2017-04-18,1211.67,,0.000459,,
2017-04-19,1210.29,,0.00044800000000000005,,
2017-04-20,1229.08,,0.000443,,
2017-04-21,1222.05,,0.00045099999999999996,,
2017-04-22,1231.71,,0.00046399999999999995,,
2017-04-23,1207.21,,0.000522,,
2017-04-24,1250.15,,0.000515,,
2017-04-25,1265.49,,0.0005269999999999999,,
2017-04-26,1281.08,,0.000544,,
2017-04-27,1317.73,,0.0006320000000000001,,
2017-04-28,1316.48,,0.000678,,
2017-04-29,1321.79,,0.000734,,
2017-04-30,1347.89,,0.000746,,
2017-05-01,1421.6,,0.000686,,
2017-05-02,1452.82,,0.00061,,
2017-05-03,1490.09,,0.000678,,
2017-05-04,1537.67,,0.0007440000000000001,,
2017-05-05,1555.45,,0.00084,,
2017-05-06,1578.8,,0.001169,,
2017-05-07,1596.71,,0.0013050000000000002,,
2017-05-08,1723.35,,0.001521,,
2017-05-09,1755.36,,0.001239,,
2017-05-10,1787.13,,0.001239,,
2017-05-11,1848.57,,0.001212,,
2017-05-12,1724.24,,0.001183,,
2017-05-13,1804.91,,0.001184,,
2017-05-14,1808.91,,0.001274,,
2017-05-15,1738.43,,0.0011279999999999999,,
2017-05-16,1734.45,,0.001059,,
2017-05-17,1839.09,,0.001318,,
2017-05-18,1888.65,,0.001508,,1.52
2017-05-19,1987.71,,0.001518,,1.33
2017-05-20,2084.73,,0.0019,,1.43
2017-05-21,2041.2,,0.003062,,1.41
2017-05-22,2173.4,,0.0034049999999999996,,1.54
2017-05-23,2320.42,,0.0035619999999999996,,2.11
2017-05-24,2443.64,,0.0036590000000000004,,2.65
2017-05-25,2304.98,,0.002994,,2.11
2017-05-26,2202.42,,0.002424,,1.96
2017-05-27,2038.87,,0.002541,,1.72
2017-05-28,2155.8,,0.002579,,1.84
2017-05-29,2255.61,,0.002732,,1.83
2017-05-30,2175.47,,0.002623,,1.84
2017-05-31,2286.41,,0.002657,,2.09
2017-06-01,2407.88,,0.002867,,2.09
2017-06-02,2488.55,,0.003026,,2.16
2017-06-03,2515.35,,0.003251,,2.22
2017-06-04,2511.81,,0.003179,,2.1
2017-06-05,2686.81,,0.0038729999999999997,,2.22
2017-06-06,2863.2,,0.0037409999999999995,,2.44
2017-06-07,2732.16,,0.0033020000000000002,,2.57
2017-06-08,2805.62,,0.003575,,3.13
2017-06-09,2823.81,,0.003453,,3.3
2017-06-10,2947.71,,0.0033130000000000004,,4.0
2017-06-11,2958.11,,0.0036009999999999996,,4.16
2017-06-12,2659.63,,0.0032530000000000002,,3.73
2017-06-13,2717.02,,0.0033130000000000004,,3.9
2017-06-14,2506.37,,0.003092,,3.16
2017-06-15,2464.58,,0.003043,,4.04
2017-06-16,2518.56,,0.003163,,3.22
2017-06-17,2655.88,,0.003322,,3.11
2017-06-18,2548.29,,0.00323,,2.9
2017-06-19,2589.6,,0.003141,,2.81
2017-06-20,2721.79,,0.003218,,2.65
2017-06-21,2689.1,,0.003125,,2.7
2017-06-22,2705.41,,0.003104,,2.77
2017-06-23,2744.91,,0.003143,,2.95
2017-06-24,2608.72,,0.003135,,2.7
2017-06-25,2589.41,,0.002961,,2.41
2017-06-26,2478.45,,0.00275,,2.29
2017-06-27,2552.45,,0.002623,,2.45
2017-06-28,2574.79,,0.002793,,2.97
2017-06-29,2539.32,,0.002656,,2.64
2017-06-30,2480.84,,0.002602,,2.3
2017-07-01,2434.55,,0.0026449999999999998,,2.21
2017-07-02,2506.47,,0.0024809999999999997,,2.43
2017-07-03,2564.06,,0.0025329999999999997,,2.37
2017-07-04,2601.64,,0.002518,,2.21
2017-07-05,2601.99,,0.0027140000000000003,,2.32
2017-07-06,2608.56,,0.002636,,2.45
2017-07-07,2518.66,,0.002397,,2.09
2017-07-08,2571.34,,0.00244,,2.16
2017-07-09,2518.44,,0.00233,,2.13
2017-07-10,2372.56,,0.001952,,1.61
2017-07-11,2337.79,,0.001779,,1.74
2017-07-12,2398.84,,0.0019379999999999998,,2.0
2017-07-13,2357.9,,0.001823,,1.98
2017-07-14,2233.34,,0.0016809999999999998,,1.81
2017-07-15,1998.86,,0.001484,,1.52
2017-07-16,1929.82,,0.001307,,1.43
2017-07-17,2228.41,,0.0015199999999999999,,1.71
2017-07-18,2318.88,,0.001864,,2.02
2017-07-19,2273.43,,0.001689,,1.8
2017-07-20,2817.6,,0.001935,,2.0
2017-07-21,2667.76,,0.001936,,2.08
2017-07-22,2810.12,,0.002095,,2.26
2017-07-23,2730.4,,0.001972,,2.19
2017-07-24,2754.86,,0.00198,,2.15
2017-07-25,2576.48,0.10587,0.001773,,1.69
2017-07-26,2529.45,0.10513800000000001,0.0018100000000000002,,1.77
2017-07-27,2671.78,0.10773699999999999,0.0018559999999999998,,1.68
2017-07-28,2809.01,0.104067,0.001782,,1.59
2017-07-29,2726.45,0.10781099999999999,0.001768,,1.63
2017-07-30,2757.18,0.10641400000000001,0.001719,,1.64
2017-07-31,2875.34,0.10425,0.001718,,1.68
2017-08-01,2718.26,0.099867,0.0017920000000000002,,1.81
2017-08-02,2710.67,0.100452,0.0017879999999999999,,1.76
2017-08-03,2804.73,0.106642,0.001795,,1.88
2017-08-04,2895.89,0.107494,0.00182,,1.92
2017-08-05,3252.91,0.128871,0.0020870000000000003,,2.09
2017-08-06,3213.94,0.130999,0.0019089999999999999,,2.09
2017-08-07,3378.94,0.148848,0.0019489999999999998,,2.09
2017-08-08,3419.94,0.224421,0.001961,,2.15
2017-08-09,3342.47,0.242912,0.0019370000000000001,,2.36
2017-08-10,3381.28,0.349079,0.0018960000000000001,,2.56
2017-08-11,3650.62,0.392572,0.0018800000000000002,,2.96
2017-08-12,3884.71,0.44636499999999996,0.0018559999999999998,,2.92
2017-08-13,4073.26,0.876828,0.001807,,2.52
2017-08-14,4325.13,1.3,0.0017620000000000001,,2.7
2017-08-15,4181.93,1.06,0.001738,,2.45
2017-08-16,4376.63,1.44,0.0017739999999999998,,2.54
2017-08-17,4331.69,1.97,0.0017100000000000001,,2.45
2017-08-18,4160.62,2.38,0.001678,,2.35
2017-08-19,4193.7,2.09,0.001678,,2.56
2017-08-20,4087.66,2.5,0.001707,,2.77
2017-08-21,4001.74,2.7,0.0017120000000000002,,2.65
2017-08-22,4100.52,2.49,0.001716,,2.54
2017-08-23,4151.52,2.58,0.001732,,2.56
2017-08-24,4334.68,2.38,0.001816,,2.78
2017-08-25,4371.6,2.5,0.00179,,2.76
2017-08-26,4352.4,2.17,0.001778,,2.92
2017-08-27,4382.88,2.01,0.00176,,2.84
2017-08-28,4382.66,2.04,0.001825,,3.18
2017-08-29,4579.02,2.33,0.0018670000000000002,,3.01
2017-08-30,4565.3,2.35,0.002105,,3.07
2017-08-31,4703.39,2.2,0.002064,,2.92
2017-09-01,4892.01,2.38,0.002543,,2.82
2017-09-02,4578.77,1.99,0.002226,,2.56
2017-09-03,4582.96,1.58,0.002153,,2.58
2017-09-04,4236.31,1.05,0.001786,,2.14
2017-09-05,4376.53,0.973716,0.0019079999999999998,,2.33
2017-09-06,4597.12,1.09,0.002019,,2.3
2017-09-07,4599.88,1.37,0.001928,,2.17
2017-09-08,4228.75,1.01,0.001596,,2.08
2017-09-09,4226.06,0.989301,0.001568,,2.06
2017-09-10,4122.94,0.942159,0.001395,,1.94
2017-09-11,4161.27,1.03,0.001463,,1.89
2017-09-12,4130.81,1.04,0.00144,,1.88
2017-09-13,3882.59,0.937204,0.001398,,1.79
2017-09-14,3154.95,0.678784,0.0008539999999999999,,1.43
2017-09-15,3637.52,0.799709,0.000865,,1.64
2017-09-16,3625.04,0.804198,0.000867,,1.59
2017-09-17,3582.88,0.789589,0.0008529999999999999,,1.64
2017-09-18,4065.2,0.9092020000000001,0.000947,,1.93
2017-09-19,3924.97,0.802425,0.0008900000000000001,,1.82
2017-09-20,3905.95,0.7478899999999999,0.0008619999999999999,,1.94
2017-09-21,3631.04,0.70214,0.000755,,1.66
2017-09-22,3630.7,0.715893,0.000772,,1.63
2017-09-23,3792.4,0.770965,0.0009539999999999999,,1.88
2017-09-24,3682.84,0.7832680000000001,0.000892,,1.76
2017-09-25,3926.07,0.9170590000000001,0.001141,,1.82
2017-09-26,3892.35,0.8607469999999999,0.001151,,1.8
2017-09-27,4200.67,1.14,0.001173,,1.92
2017-09-28,4174.73,1.38,0.00108,,1.89
2017-09-29,4163.07,1.27,0.001082,,1.82
2017-09-30,4338.71,1.28,0.001145,,1.93
2017-10-01,4403.74,1.53,0.001084,,1.9
2017-10-02,4409.32,1.96,0.001085,,1.8
2017-10-03,4317.48,1.82,0.001108,,1.74
2017-10-04,4229.36,1.6,0.001024,,1.68
2017-10-05,4328.41,1.68,0.001001,,1.93
2017-10-06,4370.81,1.58,0.001056,,1.81
2017-10-07,4426.89,1.58,0.001066,,1.77
2017-10-08,4610.48,1.22,0.001056,,1.67
2017-10-09,4772.02,1.4,0.000991,,1.71
2017-10-10,4781.99,1.39,0.001036,,1.72
2017-10-11,4826.48,1.43,0.001046,,1.73
2017-10-12,5446.91,1.34,0.001062,,1.62
2017-10-13,5647.21,1.44,0.001066,,1.99
2017-10-14,5831.79,1.54,0.0011099999999999999,,1.7
2017-10-15,5678.19,1.56,0.001106,,1.64
2017-10-16,5725.59,1.44,0.001164,,1.82
2017-10-17,5605.51,1.39,0.001067,,1.75
2017-10-18,5590.69,1.33,0.001047,,1.66
2017-10-19,5708.52,1.28,0.001064,,1.79
2017-10-20,6011.45,1.24,0.00105,,1.64
2017-10-21,6031.6,1.25,0.001007,,1.49
2017-10-22,6008.42,1.21,0.001023,,1.51
2017-10-23,5930.32,1.18,0.001016,,1.53
2017-10-24,5526.64,1.25,0.001092,,1.64
2017-10-25,5750.8,1.25,0.001056,,1.62
2017-10-26,5904.83,1.21,0.001051,,1.51
2017-10-27,5780.9,1.17,0.001052,,1.49
2017-10-28,5753.09,1.15,0.001037,,1.44
2017-10-29,6153.85,1.24,0.001173,,1.45
2017-10-30,6130.53,1.31,0.001151,,1.48
2017-10-31,6468.4,1.31,0.001124,,1.39
2017-11-01,6767.31,1.26,0.0011380000000000001,,1.24
2017-11-02,7078.5,1.3,0.001151,,1.1
2017-11-03,7207.76,1.46,0.001121,,1.17
2017-11-04,7379.95,1.64,0.001189,,1.26
2017-11-05,7407.41,1.52,0.001182,,1.2
2017-11-06,7022.76,1.57,0.0011539999999999999,,1.1
2017-11-07,7144.38,1.81,0.0011769999999999999,,1.15
2017-11-08,7459.69,2.03,0.001222,,1.33
2017-11-09,7143.58,1.99,0.001415,,1.6
2017-11-10,6618.14,1.8,0.001163,,1.34
2017-11-11,6357.6,1.67,0.001201,,1.2
2017-11-12,5950.07,1.52,0.001038,,1.14
2017-11-13,6559.49,1.69,0.0012109999999999998,,1.29
2017-11-14,6635.75,1.59,0.001184,,1.36
2017-11-15,7315.54,1.53,0.0013390000000000001,,1.32
2017-11-16,7871.69,1.58,0.00139,,1.41
2017-11-17,7708.99,1.51,0.0013130000000000001,,1.47
2017-11-18,7790.15,1.67,0.001373,,1.49
2017-11-19,8036.49,1.61,0.001376,,1.56
2017-11-20,8200.64,1.62,0.001394,,1.64
2017-11-21,8071.26,1.57,0.001389,,1.75
2017-11-22,8253.55,1.61,0.001823,,1.82
2017-11-23,8038.77,1.55,0.001891,,1.76
2017-11-24,8253.69,1.72,0.0019079999999999998,,1.94
2017-11-25,8790.92,1.87,0.002072,,2.03
2017-11-26,9330.55,1.85,0.002026,,2.03
2017-11-27,9818.35,1.94,0.0019879999999999997,,2.37
2017-11-28,10058.8,1.92,0.002363,,2.22
2017-11-29,9888.61,1.75,0.0020800000000000003,,1.8
2017-11-30,10233.6,2.0,0.002079,,1.81
2017-12-01,10975.6,2.07,0.002148,,2.15
2017-12-02,11074.6,2.08,0.002149,,2.04
2017-12-03,11323.2,2.23,0.002223,,2.05
2017-12-04,11657.2,2.49,0.002463,,2.24
2017-12-05,11916.7,2.6,0.002479,,2.22
2017-12-06,14291.5,2.59,0.002663,,2.13
2017-12-07,17899.7,2.78,0.0027199999999999998,,1.9
2017-12-08,16569.4,2.83,0.002779,,1.96
2017-12-09,15178.2,2.61,0.002617,,2.02
2017-12-10,15455.4,2.48,0.002547,,1.89
2017-12-11,16936.8,2.71,0.002798,,2.13
2017-12-12,17415.4,2.68,0.003304,,2.49
2017-12-13,16408.2,2.78,0.003461,,2.74
2017-12-14,16564.0,3.16,0.0037090000000000005,,2.59
2017-12-15,17706.9,4.0,0.0037619999999999997,,2.53
2017-12-16,19497.4,4.66,0.005933,,2.54
2017-12-17,19140.8,5.76,0.005984000000000001,,2.68
2017-12-18,19114.2,5.62,0.0064329999999999995,,3.26
2017-12-19,17776.7,5.79,0.005666,,3.28
2017-12-20,16624.6,5.18,0.006661,,3.51
2017-12-21,15802.9,5.18,0.007425,,3.53
2017-12-22,13831.8,4.34,0.0060539999999999995,,2.87
2017-12-23,14699.2,4.84,0.007259000000000001,,3.32
2017-12-24,13925.8,5.29,0.008582,,3.79
2017-12-25,14026.6,6.56,0.008931,,4.07
2017-12-26,16099.8,9.03,0.009411,,3.75
2017-12-27,15838.5,10.11,0.008872,,3.83
2017-12-28,14606.5,9.32,0.008486,,3.68
2017-12-29,14656.2,8.81,0.009391,,3.95
2017-12-30,12952.2,7.84,0.007859999999999999,,3.45
2017-12-31,14156.4,8.64,0.008971999999999999,,3.89
2018-01-01,13657.2,8.41,0.008909,,4.27
2018-01-02,14982.1,8.84,0.009145,,4.61
2018-01-03,15201.0,9.54,0.00932,,6.55
2018-01-04,15599.2,9.21,0.009644,,6.27
2018-01-05,17429.5,14.92,0.012167,,5.35
2018-01-06,17527.0,22.76,0.014863,,5.99
2018-01-07,16477.6,18.66,0.017088,,7.7
2018-01-08,15170.1,18.26,0.015045,,6.7
2018-01-09,14595.4,17.41,0.01342,,6.91
2018-01-10,14973.3,17.39,0.013102,,6.1
2018-01-11,13405.8,21.04,0.011469,,6.01
2018-01-12,13980.6,22.32,0.013056,,6.14
2018-01-13,14360.2,22.17,0.013022999999999998,,6.14
2018-01-14,13772.0,20.78,0.011684,,5.68
2018-01-15,13819.8,19.56,0.009857,,5.93
2018-01-16,11490.5,13.89,0.006822,,4.31
2018-01-17,11188.6,14.2,0.007648,,4.29
2018-01-18,11474.9,14.28,0.007969,,4.85
2018-01-19,11607.4,14.94,0.007871,,4.94
2018-01-20,12899.2,16.19,0.008448,,5.34
2018-01-21,11600.1,14.07,0.007131,,4.72
2018-01-22,10931.4,13.01,0.006734,,4.98
2018-01-23,10868.4,13.09,0.006673,,5.4
2018-01-24,11359.4,13.63,0.007083,,5.56
2018-01-25,11259.4,13.23,0.007667,,6.67
2018-01-26,11171.4,13.22,0.007237,,6.65
2018-01-27,11440.7,13.25,0.007373,,6.82
2018-01-28,11786.3,13.54,0.007465,,6.39
2018-01-29,11296.4,12.76,0.006967,,6.68
2018-01-30,10106.3,11.25,0.006024,,5.8
2018-01-31,10221.1,11.15,0.00601,,6.58
2018-02-01,9170.54,9.52,0.005029,,5.53
2018-02-02,8830.75,9.65,0.004475,,5.41
2018-02-03,9174.91,9.75,0.005164,,5.81
2018-02-04,8277.01,8.46,0.004399,,5.09
2018-02-05,6955.27,6.71,0.0035329999999999997,,3.84
2018-02-06,7754.0,8.29,0.004361,,4.69
2018-02-07,7621.3,8.1,0.004297,,4.46
2018-02-08,8265.59,8.6,0.004566,,4.55
2018-02-09,8736.98,9.73,0.005,,4.75
2018-02-10,8621.9,9.26,0.004989,,4.36
2018-02-11,8129.97,8.7,0.004956,,4.15
2018-02-12,8926.57,9.32,0.005472,,4.67
2018-02-13,8598.31,8.99,0.005638000000000001,,4.39
2018-02-14,9494.63,10.4,0.00673,,4.78
2018-02-15,10166.4,10.93,0.007347,,4.79
2018-02-16,10233.9,11.2,0.007034,,4.93
2018-02-17,11112.7,11.69,0.007049,,5.07
2018-02-18,10551.8,10.7,0.006423999999999999,,4.56
2018-02-19,11225.3,11.08,0.006697,,4.49
2018-02-20,11403.7,9.9,0.007094,,4.03
2018-02-21,10690.4,9.38,0.006581,,4.18
2018-02-22,10005.0,8.9,0.006259000000000001,,3.67
2018-02-23,10301.1,9.69,0.006648,,3.83
2018-02-24,9813.07,9.14,0.006324000000000001,,3.36
2018-02-25,9664.73,9.35,0.006142,,3.27
2018-02-26,10366.7,9.9,0.006339,,3.78
2018-02-27,10725.6,10.66,0.006291,,3.91
2018-02-28,10397.9,10.44,0.006018,,3.82
2018-03-01,10951.0,10.51,0.006215,,4.25
2018-03-02,11086.4,10.22,0.005482,,4.3
2018-03-03,11489.7,10.22,0.005301,,4.59
2018-03-04,11512.6,10.35,0.005502,,4.49
2018-03-05,11573.3,10.11,0.0052179999999999995,,5.09
2018-03-06,10779.9,9.38,0.00461,,4.97
2018-03-07,9965.57,9.03,0.004024,,4.44
2018-03-08,9395.01,8.31,0.004025,,3.78
2018-03-09,9337.55,8.31,0.004146,,3.44
2018-03-10,8866.0,7.67,0.003973,,3.44
2018-03-11,9578.63,8.27,0.00421,,3.62
2018-03-12,9205.12,8.04,0.004032,,3.47
2018-03-13,9194.85,10.12,0.00396,,3.48
2018-03-14,8269.81,8.96,0.0035240000000000002,,3.1
2018-03-15,8300.86,9.1,0.003536,,3.19
2018-03-16,8338.35,9.11,0.00351,,3.15
2018-03-17,7916.88,8.99,0.0032990000000000003,,2.67
2018-03-18,8223.68,8.95,0.0031899999999999997,,2.64
2018-03-19,8630.65,8.99,0.00344,,2.83
2018-03-20,8913.47,9.16,0.0036509999999999997,,3.59
2018-03-21,8929.28,9.98,0.0036590000000000004,,4.24
2018-03-22,8728.47,10.07,0.0035280000000000003,,3.95
2018-03-23,8879.62,11.74,0.0035600000000000002,,3.66
2018-03-24,8668.12,13.09,0.00359,,3.58
2018-03-25,8495.78,12.78,0.003505,,3.45
2018-03-26,8209.4,12.06,0.0032890000000000003,,3.37
2018-03-27,7833.04,11.51,0.003145,,3.2
2018-03-28,7954.48,11.64,0.003141,,3.28
2018-03-29,7165.7,10.2,0.002827,,2.84
2018-03-30,6890.52,10.35,0.002763,,2.33
2018-03-31,6973.53,11.06,0.0028190000000000003,,2.26
2018-04-01,6844.23,11.07,0.002719,,2.22
2018-04-02,7083.8,12.62,0.002797,,2.28
2018-04-03,7456.11,13.36,0.00298,,2.56
2018-04-04,6853.84,12.19,0.00277,,2.29
2018-04-05,6811.47,12.45,0.0027140000000000003,,2.31
2018-04-06,6636.32,12.26,0.00267,,2.26
2018-04-07,6911.09,12.46,0.002802,,2.32
2018-04-08,7023.52,12.12,0.002843,,2.43
2018-04-09,6770.73,11.87,0.002763,,2.36
2018-04-10,6834.76,12.04,0.003043,,2.4
2018-04-11,6968.32,12.23,0.003396,,2.5
2018-04-12,7889.25,12.95,0.0037979999999999997,,2.72
2018-04-13,7895.96,13.54,0.003995,,2.73
2018-04-14,7986.24,13.24,0.00415,,2.94
2018-04-15,8329.11,13.06,0.004571,,3.32
2018-04-16,8058.67,12.21,0.0045850000000000005,,3.25
2018-04-17,7902.09,11.77,0.004744,,3.27
2018-04-18,8163.42,12.28,0.005412,,3.57
2018-04-19,8294.31,12.35,0.005824,,3.7
2018-04-20,8845.83,12.58,0.005893,,4.08
2018-04-21,8895.58,13.38,0.005413,,3.97
2018-04-22,8802.46,12.88,0.005539,,4.01
2018-04-23,8930.88,13.63,0.005482,,4.13
2018-04-24,9697.5,15.27,0.0058,,4.37
2018-04-25,8845.74,13.29,0.005093,,3.79
2018-04-26,9281.51,14.65,0.005627,,4.39
2018-04-27,8987.05,14.33,0.005422,,4.19
2018-04-28,9348.48,15.2,0.005357,,4.37
2018-04-29,9419.08,15.06,0.005459,,4.47
2018-04-30,9240.55,14.31,0.00521,,4.49
2018-05-01,9119.01,14.16,0.005144,,4.36
2018-05-02,9235.92,14.41,0.005273,,4.55
2018-05-03,9743.86,14.65,0.005640999999999999,,4.57
2018-05-04,9700.76,14.33,0.005268999999999999,,4.59
2018-05-05,9858.15,14.37,0.00518,,4.77
2018-05-06,9654.8,13.94,0.0049700000000000005,,4.51
2018-05-07,9373.01,13.7,0.004817,,4.87
2018-05-08,9234.82,13.53,0.005303,,4.45
2018-05-09,9325.18,14.66,0.005093,,4.57
2018-05-10,9043.94,13.82,0.00487,,4.51
2018-05-11,8441.49,12.99,0.0043619999999999996,,4.28
2018-05-12,8504.89,12.94,0.0044729999999999995,,4.35
2018-05-13,8723.94,13.12,0.0043289999999999995,,4.57
2018-05-14,8716.79,12.87,0.00446,,4.32
2018-05-15,8510.38,12.57,0.004515,,4.09
2018-05-16,8368.83,12.26,0.004385,,4.25
2018-05-17,8094.32,12.47,0.004188,,4.0
2018-05-18,8250.97,15.14,0.004017,,3.99
2018-05-19,8247.18,14.25,0.004286,,3.96
2018-05-20,8513.25,14.12,0.004423,,3.93
2018-05-21,8418.99,14.72,0.0042710000000000005,,4.02
2018-05-22,8041.78,13.93,0.003851,,3.79
2018-05-23,7557.82,12.63,0.0035909999999999996,,3.57
2018-05-24,7587.34,13.0,0.0034990000000000004,,3.52
2018-05-25,7480.14,13.01,0.003514,,3.21
2018-05-26,7355.88,12.76,0.0034630000000000004,,3.11
2018-05-27,7368.22,12.61,0.0034240000000000004,,2.86
2018-05-28,7135.99,11.89,0.0032259999999999997,,2.68
2018-05-29,7472.59,12.57,0.003437,,2.86
2018-05-30,7406.52,12.57,0.0033539999999999998,,3.05
2018-05-31,7494.17,14.19,0.0033979999999999995,,3.07
2018-06-01,7541.45,14.24,0.003423,,3.07
2018-06-02,7643.45,14.68,0.003558,,3.06
2018-06-03,7720.25,14.57,0.0036899999999999997,,3.01
2018-06-04,7514.47,14.26,0.003532,,2.79
2018-06-05,7633.76,15.6,0.003654,,2.85
2018-06-06,7653.98,17.25,0.0037869999999999996,,2.83
2018-06-07,7678.24,16.26,0.003732,,2.85
2018-06-08,7624.92,16.27,0.0036590000000000004,,2.8
2018-06-09,7531.98,15.96,0.003593,,2.76
2018-06-10,6786.02,14.18,0.003182,,2.37
2018-06-11,6906.92,15.38,0.0032340000000000003,,2.41
2018-06-12,6582.36,15.23,0.003089,,2.26
2018-06-13,6349.9,14.59,0.002817,,2.22
2018-06-14,6675.35,14.9,0.002944,,2.26
2018-06-15,6456.58,15.05,0.0029010000000000004,,2.42
2018-06-16,6550.16,15.81,0.002895,,2.24
2018-06-17,6499.27,16.58,0.002873,,2.25
2018-06-18,6734.82,16.88,0.0030269999999999997,,2.3
2018-06-19,6769.94,16.7,0.0030329999999999997,,2.22
2018-06-20,6776.55,16.06,0.0030210000000000002,,2.19
2018-06-21,6729.74,17.05,0.0029879999999999998,,2.16
2018-06-22,6083.69,15.59,0.002668,,1.89
2018-06-23,6162.48,15.55,0.002641,,1.9
2018-06-24,6173.23,14.45,0.00251,,1.82
2018-06-25,6249.18,14.92,0.0024850000000000002,,1.88
2018-06-26,6093.67,14.12,0.002478,,1.8
2018-06-27,6157.13,14.05,0.002437,,1.76
2018-06-28,5903.44,14.12,0.002357,,1.71
2018-06-29,6218.3,14.51,0.002427,,1.76
2018-06-30,6404.0,14.66,0.002499,,1.88
2018-07-01,6385.82,14.4,0.002489,,1.87
2018-07-02,6614.18,14.57,0.002703,,1.91
2018-07-03,6529.59,14.17,0.0026379999999999997,,1.92
2018-07-04,6597.55,14.01,0.00268,,1.94
2018-07-05,6639.14,13.85,0.0025989999999999997,,1.94
2018-07-06,6673.5,13.53,0.002597,,2.04
2018-07-07,6856.93,14.4,0.0026449999999999998,,2.04
2018-07-08,6773.88,13.99,0.002611,,1.98
2018-07-09,6741.75,13.66,0.0026030000000000003,,1.91
2018-07-10,6329.95,12.76,0.002411,,1.72
2018-07-11,6394.71,12.7,0.002425,,1.73
2018-07-12,6228.81,12.07,0.002306,,1.52
2018-07-13,6238.05,12.18,0.002332,,1.52
2018-07-14,6276.12,12.1,0.002362,,1.53
2018-07-15,6359.64,12.29,0.00238,,1.57
2018-07-16,6741.75,13.24,0.0028539999999999998,,1.68
2018-07-17,7321.04,13.71,0.003228,,1.77
2018-07-18,7370.78,12.86,0.0037119999999999996,,1.72
2018-07-19,7466.86,12.92,0.0038439999999999998,,1.69
2018-07-20,7354.13,12.07,0.0034100000000000003,,1.64
2018-07-21,7419.29,12.19,0.0032700000000000003,,1.66
2018-07-22,7418.49,12.12,0.0034579999999999997,,1.64
2018-07-23,7711.11,12.02,0.003431,,1.59
2018-07-24,8424.27,12.15,0.0036200000000000004,,1.68
2018-07-25,8181.39,12.94,0.003543,,1.66
2018-07-26,7951.58,13.4,0.003393,,1.66
2018-07-27,8165.01,13.92,0.003418,,1.77
2018-07-28,8192.15,14.6,0.0034,,1.79
2018-07-29,8218.46,14.02,0.003307,,1.76
2018-07-30,8180.48,13.22,0.003273,,1.73
2018-07-31,7780.44,13.78,0.002945,,1.61
2018-08-01,7624.91,13.57,0.00316,,1.52
2018-08-02,7567.15,14.18,0.0029460000000000003,,1.5
2018-08-03,7434.39,14.13,0.002918,,1.49
2018-08-04,7032.85,13.84,0.002745,,1.46
2018-08-05,7068.48,13.62,0.002837,,1.51
2018-08-06,6951.8,13.7,0.002779,,1.52
2018-08-07,6753.12,13.15,0.002671,,1.45
2018-08-08,6305.8,12.14,0.002415,,1.29
2018-08-09,6568.23,12.86,0.002555,,1.33
2018-08-10,6184.71,12.13,0.002392,,1.23
2018-08-11,6295.73,11.74,0.002404,,1.21
2018-08-12,6322.69,11.74,0.002404,,1.21
2018-08-13,6297.57,10.23,0.0023309999999999997,,1.05
2018-08-14,6199.71,9.42,0.0022600000000000003,,0.971985
2018-08-15,6308.52,9.46,0.002303,,1.05
2018-08-16,6334.73,9.8,0.002292,,0.9887309999999999
2018-08-17,6580.63,10.87,0.002455,,1.11
2018-08-18,6423.76,9.91,0.0023940000000000003,,1.06
2018-08-19,6506.07,10.16,0.002473,,1.05
2018-08-20,6308.53,9.7,0.002369,,1.02
2018-08-21,6488.76,9.71,0.002424,,1.05
2018-08-22,6376.71,9.54,0.002315,,0.970922
2018-08-23,6534.88,9.72,0.002385,,0.992669
2018-08-24,6719.96,10.23,0.002426,,1.01
2018-08-25,6763.19,10.14,0.00237,,1.02
